Code,Content,Time
74211-0005,"Durchschnittliche Versorgungsbezüge: Deutschland,
Stichmonat, Körperschaftsebenen, Art der Versorgung,
Geschlecht",01/2012 - 01/2022
74211-0006,"Durchschnittliche Ruhegehaltssätze der Empfänger von
Ruhegehalt: Deutschland, Stichtag, Körperschaftsebenen,
Besoldungsgruppe",01.01.2012 - 01.01.2022
74211-0007,"Versorgungsausgaben des öffentlichen Dienstes: Deutschland,
Jahre, Körperschaftsebenen, Art der Versorgung",2011 - 2021
74211-0008,"Durchschnittsalter bei Eintritt in den Ruhestand:
Deutschland, Jahre, Körperschaftsebenen",2011 - 2021
74211-0010,"Versorgungsempfänger: Deutschland, Stichtag
(bis 01.01.2008), Beschäftigungsbereich",01.01.1997 - 01.01.2008
74211-0011,"Versorgungsempfänger: Deutschland, Stichtag
(bis 01.01.2008), Beschäftigungsbereich, Art der Versorgung,
Laufbahngruppe, Geschlecht",01.01.1997 - 01.01.2008
74211-0012,"Versorgungszugänge der Empfänger von Ruhegehalt:
Deutschland, Jahre (bis 2007), Beschäftigungsbereich",1997 - 2007
74211-0013,"Versorgungszugänge der Empfänger von Ruhegehalt:
Deutschland, Jahre (bis 2007), Beschäftigungsbereich,
Laufbahngruppe, Grund für den Versorgungsfall",1997 - 2007
79994-0001,"Vergebene öffentliche Aufträge und Konzessionen, Auftragsvolumen: Deutschland, Quartale, Auftraggeberebene, Schwellenwert, Auftragsart",1. Quartal 2021 - 4. Quartal 2021
79994-0002,"Vergebene öffentliche Aufträge und Konzessionen: Deutschland, Quartale, Auftraggeberebene, Schwellenwert, EU-Angebote",1. Quartal 2021 - 4. Quartal 2021
79994-0003,"Vergebene öffentliche Aufträge und Konzessionen, Auftragsvolumen: Deutschland, Quartale, Auftraggeberebene, Schwellenwert, Sitz des Auftrag-/Konzessionsnehmers",1. Quartal 2021 - 4. Quartal 2021
79994-0004,"Vergebene öffentliche Aufträge und Konzessionen, Auftragsvolumen: Deutschland, Quartale, Auftraggeberebene, Schwellenwert, Zuschlagskriterien",1. Quartal 2021 - 4. Quartal 2021
79994-0005,"Vergebene öffentliche Aufträge und Konzessionen:
Deutschland, Quartale, Auftraggeberebene, Schwellenwert,
Auftragsart, Angebote",1. Quartal 2021 - 4. Quartal 2021
79994-0006,"Vergebene öffentliche Aufträge und Konzessionen:
Deutschland, Quartale, Auftraggeberebene, Schwellenwert,
Auftragsart, KMU-Angebote",1. Quartal 2021 - 4. Quartal 2021
79994-0007,"Vergebene öffentliche Aufträge und Konzessionen,
Auftragsvolumen: Deutschland, Quartale, Auftraggeberebene,
Oberschwelle, Auftragsart, Nachhaltigkeitskrit., Vorgaben",1. Quartal 2021 - 4. Quartal 2021
79994-0008,"Vergebene öffentliche Aufträge, Auftragsvolumen:
Deutschland, Quartale, Auftraggeberebene, Unterschwelle,
Auftragsart, Nachhaltigkeitskriterien",1. Quartal 2021 - 4. Quartal 2021
79994-0009,"Vergebene öffentliche Aufträge und Konzessionen,
Auftragsvolumen: Deutschland, Quartale, Auftraggeberebene,
Oberschwelle, Auftragsart, Verfahrensart",1. Quartal 2021 - 4. Quartal 2021
79994-0010,"Vergebene öffentliche Aufträge, Auftragsvolumen:
Deutschland, Quartale, Auftraggeberebene, Unterschwelle,
Auftragsart, Verfahrensart",1. Quartal 2021 - 4. Quartal 2021
79994-0100,"Vergebene öffentliche Aufträge und Konzessionen, Auftragsvolumen: Bundesländer, Quartale, Auftraggeberebene, Schwellenwert, Auftragsart",1. Quartal 2021 - 4. Quartal 2021
79994-0101,"Vergebene öffentliche Aufträge und Konzessionen: Bundesländer, Quartale, Auftraggeberebene, Schwellenwert, EU-Angebote",1. Quartal 2021 - 4. Quartal 2021
79994-0102,"Vergebene öffentliche Aufträge und Konzessionen, Auftragsvolumen: Bundesländer, Quartale, Auftraggeberebene, Schwellenwert, Sitz des Auftrag-/Konzessionsnehmers",1. Quartal 2021 - 4. Quartal 2021
79994-0103,"Vergebene öffentliche Aufträge und Konzessionen:
Bundesländer, Quartale, Auftraggeberebene, Schwellenwert,
Auftragsart, Angebote",1. Quartal 2021 - 4. Quartal 2021
79994-0104,"Vergebene öffentliche Aufträge und Konzessionen:
Bundesländer, Quartale, Auftraggeberebene, Schwellenwert,
Auftragsart, KMU-Angebote",1. Quartal 2021 - 4. Quartal 2021
79994-0105,"Vergebene öffentliche Aufträge und Konzessionen,
Auftragsvolumen: Bundesländer, Quartale, Auftraggeberebene,
Oberschwelle, Auftragsart, Nachhaltigkeitskrit., Vorgaben",1. Quartal 2021 - 4. Quartal 2021
79994-0106,"Vergebene öffentliche Aufträge, Auftragsvolumen:
Bundesländer, Quartale, Auftraggeberebene, Unterschwelle,
Auftragsart, Nachhaltigkeitskriterien",1. Quartal 2021 - 4. Quartal 2021
81000-0001,"VGR des Bundes - Bruttowertschöpfung, Bruttoinlandsprodukt
(nominal/preisbereinigt): Deutschland, Jahre",1991 - 2022
81000-0002,"VGR des Bundes - Bruttowertschöpfung, Bruttoinlandsprodukt
(nominal/preisbereinigt): Deutschland, Quartale, Original-
und bereinigte Daten",1. Quartal 1991 - 2. Quartal 2023
81000-0003,"VGR des Bundes - Bruttonationaleinkommen, Volkseinkommen:
Deutschland, Jahre",1991 - 2022
81000-0004,"VGR des Bundes - Bruttonationaleinkommen, Volkseinkommen:
Deutschland, Quartale, Original- und bereinigte Daten",1. Quartal 1991 - 2. Quartal 2023
81000-0005,"VGR des Bundes - BIP, Bruttonationaleinkommen, verfügbares
Einkommen, Finanzierungssaldo der Volkswirtschaft:
Deutschland, Jahre",1991 - 2022
81000-0006,"VGR des Bundes - BIP, Bruttonationaleinkommen, verfügbares
Einkommen, Finanzierungssaldo der Volkswirtschaft:
Deutschland, Quartale, Original- und bereinigte Daten",1. Quartal 1991 - 2. Quartal 2023
81000-0007,"VGR des Bundes - Arbeitnehmerentgelt, Löhne und Gehälter
(Inländerkonzept): Deutschland, Jahre",1991 - 2022
81000-0008,"VGR des Bundes - Arbeitnehmerentgelt, Löhne und Gehälter (Inländerkonzept): Deutschland, Quartale, Original- und bereinigte Daten",1. Quartal 1991 - 2. Quartal 2023
81000-0009,"VGR des Bundes - Verfügbares Einkommen, Sparen der privaten
Haushalte: Deutschland, Jahre",1991 - 2022
81000-0010,"VGR des Bundes - Verfügbares Einkommen, Sparen der privaten Haushalte: Deutschland, Quartale, Original- und bereinigte Daten",1. Quartal 1991 - 2. Quartal 2023
81000-0011,"VGR des Bundes - Bevölkerung, Erwerbstätigkeit:
Deutschland, Jahre",1991 - 2022
81000-0012,"VGR des Bundes - Bevölkerung, Erwerbstätigkeit:
Deutschland, Quartale, Original- und bereinigte Daten",1. Quartal 1991 - 2. Quartal 2023
81000-0013,"VGR des Bundes - Bruttowertschöpfung (nominal/
preisbereinigt): Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2022
81000-0014,"VGR des Bundes - Bruttowertschöpfung (nominal/
preisbereinigt): Deutschland, Quartale, Original- und
bereinigte Daten, Wirtschaftsbereiche",1. Quartal 1991 - 2. Quartal 2023
81000-0015,"VGR des Bundes - Erwerbstätigkeit, Löhne und Gehälter,
Arbeitsstunden: Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2022
81000-0016,"VGR des Bundes - Erwerbstätigkeit, Löhne und Gehälter, Arbeitsstunden: Deutschland, Quartale, Original- und bereinigte Daten, Wirtschaftsbereiche",1. Quartal 1991 - 2. Quartal 2023
81000-0017,"VGR des Bundes - Produktivität, Arbeitnehmerentgelt,
Bruttolöhne und -gehälter, Lohnstückkosten: Deutschland,
Jahre, Wirtschaftsbereiche",1991 - 2022
81000-0018,"VGR des Bundes - Produktivität, Arbeitnehmerentgelt, Brutto-
löhne u. -gehälter, Lohnstückkosten: Deutschland, Quartale,
Original- und bereinigte Daten, Wirtschaftsbereiche",1. Quartal 1991 - 2. Quartal 2023
81000-0019,"VGR des Bundes - Verwendung des Bruttoinlandsprodukts
(nominal/preisbereinigt): Deutschland, Jahre",1991 - 2022
81000-0020,"VGR des Bundes - Verwendung des Bruttoinlandsprodukts
(nominal/preisbereinigt): Deutschland, Quartale, Original-
und bereinigte Daten",1. Quartal 1991 - 2. Quartal 2023
81000-0021,"VGR des Bundes - Konsumausgaben der privaten Haushalte im
Inland (nominal/preisbereinigt): Deutschland, Jahre,
Verwendungszwecke",1991 - 2022
81000-0022,"VGR des Bundes - Konsumausgaben der privaten Haushalte im
Inland (nominal/preisbereinigt): Deutschland, Quartale,
Original- und bereinigte Daten, Verwendungszwecke",1. Quartal 1991 - 2. Quartal 2023
81000-0023,"VGR des Bundes - Bruttoanlageinvestitionen (nominal/
preisbereinigt): Deutschland, Jahre",1991 - 2022
81000-0024,"VGR des Bundes - Bruttoanlageinvestitionen (nominal/
preisbereinigt): Deutschland, Quartale, Original- und
bereinigte Daten",1. Quartal 1991 - 2. Quartal 2023
81000-0025,"VGR des Bundes - Bruttoanlageinvestitionen des Staates und
der nichtstaatlichen Sektoren (nominal/preisbereinigt):
Deutschland, Jahre",1991 - 2022
81000-0026,"VGR des Bundes - Bruttoanlageinvestitionen des Staates und
der nichtstaatlichen Sektoren (nominal/preisbereinigt):
Deutschland, Quartale, Original- und bereinigte Daten",1. Quartal 1991 - 2. Quartal 2023
81000-0027,"VGR des Bundes - Exporte, Importe (nominal/preisbereinigt):
Deutschland, Jahre",1991 - 2022
81000-0028,"VGR des Bundes - Exporte, Importe (nominal/preisbereinigt):
Deutschland, Quartale, Original- und bereinigte Daten",1. Quartal 1991 - 2. Quartal 2023
81000-0029,"VGR des Bundes - Wachstumsbeiträge zum preisbereinigten BIP:
Deutschland, Jahre, Verwendungsaggregate",1992 - 2022
81000-0030,"VGR des Bundes - Wachstumsbeiträge zum preisbereinigten BIP: Deutschland, Quartale, Original- und bereinigte Daten, Verwendungsaggregate",2. Quartal 1991 - 2. Quartal 2023
81000-0031,"VGR des Bundes - Einnahmen und Ausgaben sowie
Finanzierungssaldo des Staates: Deutschland, Jahre",1991 - 2022
81000-0032,"VGR des Bundes - Einnahmen und Ausgaben sowie
Finanzierungssaldo des Staates: Deutschland, Quartale,
Original- und bereinigte Daten",1. Quartal 1991 - 2. Quartal 2023
81000-0033,"VGR des Bundes - Deflatoren: Deutschland, Jahre, Verwendung
des Bruttoinlandsprodukts",1991 - 2022
81000-0034,"VGR des Bundes - Deflatoren: Deutschland, Quartale,
Original- und bereinigte Daten, Verwendung des
Bruttoinlandsprodukts",1. Quartal 1991 - 2. Quartal 2023
81000-0050,"Arbeitstage: Deutschland, Jahre - Quartale - Monate",Januar 1991 - 4. Quartal 2030
81000-0101,"VGR des Bundes - Produktionswert (nominal/preisbereinigt):
Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2022
81000-0102,"VGR des Bundes - Vorleistungen (nominal/preisbereinigt):
Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2022
81000-0103,"VGR des Bundes - Bruttowertschöpfung (nominal/
preisbereinigt): Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2022
81000-0104,"VGR des Bundes - Produktionswert einschließlich Handelsware
(nominal): Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2021
81000-0105,"VGR des Bundes - Sonstige Nettoproduktionsabgaben (nominal):
Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2021
81000-0106,"VGR des Bundes - Bruttobetriebsüberschuss (nominal):
Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2021
81000-0107,"VGR des Bundes - Abschreibungen (nominal/preisbereinigt):
Deutschland, Jahre, Wirtschaftsbereiche, Anlagearten",1991 - 2022
81000-0108,"VGR des Bundes - Nettobetriebsüberschuss (nominal):
Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2021
81000-0109,"VGR des Bundes - Nettowertschöpfung (nominal):
Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2021
81000-0110,"VGR des Bundes - Arbeitnehmerentgelt:
Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2022
81000-0111,"VGR des Bundes - Bruttolöhne und -gehälter:
Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2022
81000-0112,"VGR des Bundes - Erwerbstätige:
Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2022
81000-0113,"VGR des Bundes - Arbeitnehmer:
Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2022
81000-0114,"VGR des Bundes - Arbeitsstunden:
Deutschland, Jahre, Wirtschaftsbereiche",1991 - 2022
81000-0115,"VGR des Bundes - Bruttoanlageinvestitionen (nominal/
preisbereinigt): Deutschland, Jahre, Wirtschaftsbereiche,
Anlagearten",1991 - 2022
81000-0116,"VGR des Bundes - Bruttoanlagevermögen
(Wiederbeschaffungspreise/preisbereinigt): Deutschland,
Jahre, Wirtschaftsbereiche, Anlagearten",1991 - 2022
81000-0117,"VGR des Bundes - Nettoanlagevermögen
(Wiederbeschaffungspreise/preisbereinigt): Deutschland,
Jahre, Wirtschaftsbereiche, Anlagearten",1991 - 2022
81000-0118,"VGR des Bundes - Anlagevermögen (Wiederbeschaffungspreise/
preisbereinigt) (brutto/netto): Deutschland, Jahre,
Vermögensarten",1991 - 2022
81000-0119,"VGR des Bundes - Konsumausgaben der privaten Haushalte
(nominal/preisbereinigt): Deutschland, Jahre,
Lieferbereiche",1991 - 2022
81000-0120,"VGR des Bundes - Konsumausgaben der privaten Haushalte
(nominal/preisbereinigt): Deutschland, Jahre,
Verwendungszwecke",1991 - 2022
81000-0121,"VGR des Bundes - Bruttoanlageinvestitionen (nominal/
preisbereinigt): Deutschland, Jahre, Gütergruppen",1991 - 2022
81000-0122,"VGR des Bundes - Exporte (nominal/preisbereinigt):
Deutschland, Jahre, Gütergruppen",2010 - 2022
81000-0123,"VGR des Bundes - Importe (nominal/preisbereinigt):
Deutschland, Jahre, Gütergruppen",2010 - 2022
81000-0124,"VGR des Bundes - Hauptaggregate der Sektoren:
Deutschland, Jahre, Wirtschafts-Sektoren, Hauptaggregatarten",1991 - 2022
81000-0125,"VGR des Bundes - Verfügbares Einkommen der privaten
Haushalte: Deutschland, Jahre, Einkommensarten",1991 - 2022
81000-0126,"VGR des Bundes - Masseneinkommen der privaten Haushalte:
Deutschland, Jahre, Masseneinkommensarten",1991 - 2022
81000-0127,"VGR des Bundes - Sozialbeiträge: Deutschland, Jahre,
Sozialbeitragsarten",1991 - 2022
81000-0128,"VGR des Bundes - Monetäre Sozialleistungen
(Ausgabenkonzept): Deutschland, Jahre, Monetäre
Sozialleistungsarten",1991 - 2022
81000-0129,"VGR des Bundes - Sozialleistungen des Staates
(Verbrauchskonzept): Deutschland, Jahre, Staatliche
Sozialleistungsarten",1991 - 2022
81000-0130,"VGR des Bundes - Einnahmen und Ausgaben aus der bzw. an
die übrige(n) Welt: Deutschland, Jahre, Einnahme- und
Ausgabearten",1991 - 2022
81000-0131,"VGR des Bundes - Hauptaggregate des Staates: Deutschland,
Jahre, Staatliche Teilsektoren, Hauptaggregatarten",1991 - 2022
81000-0132,"VGR des Bundes - Einnahmen und Ausgaben des Staates:
Deutschland, Jahre, Staatliche Teilsektoren, Einnahme- und
Ausgabearten",1991 - 2022
81000-0133,"VGR des Bundes - Einnahmen und Ausgaben der
Sozialversicherung: Deutschland, Jahre,
Sozialversicherungszweige, Einnahme- und Ausgabearten",1991 - 2022
81000-0134,"VGR des Bundes - Vom Staat empfangene und geleistete
Transfers: Deutschland, Jahre, Staatliche Teilsektoren,
Nachgewiesene Transfers",1991 - 2022
81000-0135,"VGR des Bundes - Vom Staat empfangene und geleistete
Transfers: Deutschland, Jahre, Transferarten",1991 - 2022
81000-0136,"VGR des Bundes - Ausgaben des Staates:
Deutschland, Jahre, Staatliche Teilsektoren,
Aufgabenbereiche",1991 - 2022
81000-0137,"VGR des Bundes - Konsumausgaben des Staates:
Deutschland, Jahre, Staatliche Teilsektoren,
Aufgabenbereiche",1991 - 2022
81000-0138,"VGR des Bundes - Ausgaben des Staates:
Deutschland, Jahre, Aufgabenbereiche des Staates (COFOG)",2000 - 2022
81000-0139,"VGR des Bundes - Konsumausgaben des Staates:
Deutschland, Jahre, Aufgabenbereiche des Staates (COFOG)",2000 - 2022
81000-0140,"VGR des Bundes - Steuereinnahmen:
Deutschland, Jahre, Steuereinnahmearten",1991 - 2022
81511-0001,"Input-Output-Tabelle (Revision 2005) -
Inländische Produktion (Herstellungspreise):
Deutschland, Jahre (bis 2007)",2000 - 2007
81511-0002,"Input-Output-Tabelle (Revision 2011) -
Inländische Produktion (Herstellungspreise):
Deutschland, Jahre (bis 2010)",2008 - 2010
81511-0003,"Input-Output-Tabelle (Revision 2014) -
Inländische Produktion (Herstellungspreise):
Deutschland, Jahre (bis 2015)",2010 - 2015
81511-0004,"Input-Output-Tabelle (Revision 2019) -
Inländische Produktion (Herstellungspreise):
Deutschland, Jahre",2015 - 2020
81511-0010,"Erwerbstätige, Arbeitnehmer (im Inland): Deutschland,
Jahre, Produktionsbereiche",2015 - 2020
81711-0001,"Tourismussatellitenkonto - Touristische Ausgaben: Deutschland, Jahre, Touristenkategorien, Touristische Produkte, Reiseart",2015 - 2019
81711-0002,"Tourismussatellitenkonto - Touristische Inlandsausgaben, Touristischer Inlandskonsum zu Anschaffungspreisen: Deutschland, Jahre, Touristische Produkte",2015 - 2019
81711-0003,"Tourismussatellitenkonto - Produktion für touristische Zwecke zu Herstellungspreisen: Deutschland, Jahre, Touristische Produkte, Wirtschaftszweige",2015 - 2019
81711-0004,"Tourismussatellitenkonto - Letzte Verwendung touristischer Produkte zu Anschaffungspreisen: Deutschland, Jahre, Touristische Produkte, Letzte Verwendung von Gütern",2015 - 2019
81711-0005,"Tourismussatellitenkonto - Bruttowertschöpfung für touristische Produkte: Deutschland, Jahre, Wirtschaftszweige",2015 - 2019
81711-0006,"Tourismussatellitenkonto - Erwerbstätige für touristische Zwecke: Deutschland, Jahre, Touristische Produkte, Wirtschaftszweige",2015 - 2019
81711-0007,"Tourismussatellitenkonto - Bruttowertschöpfung je Erwerbstätigen für touristische Zwecke: Deutschland, Jahre, Wirtschaftszweige",2015 - 2019
81711-0008,"Tourismussatellitenkonto - Tourismusbezogene Bruttoanlageinvestitionen: Deutschland, Jahre, Anlagearten",2015 - 2019
81711-0009,"Tourismussatellitenkonto - Tourismusbezogene Einnahmen des Staates: Deutschland, Jahre, Einnahmearten",2015 - 2019
81711-0010,"Tourismussatellitenkonto - Tourismusbezogene Ausgaben des Staates: Deutschland, Jahre, Ausgabearten",2015 - 2019
82111-0001,"VGR der Länder (Entstehungsrechnung) - Bruttoinlandsprodukt
zu Marktpreisen (nominal): Bundesländer, Jahre",1991 - 2022
82111-0002,"VGR der Länder (Entstehungsrechnung) - Bruttowertschöpfung
zu Herstellungspreisen (nominal): Bundesländer, Jahre,
Wirtschaftszweige",1991 - 2022
82411-0001,"VGR der Länder (Umverteilungsrechnung) - Verfügbares
Einkommen der privaten Haushalte: Bundesländer, Jahre",1991 - 2020
85111-0001,"Luftemissionen: Deutschland, Jahre (bis 2019),
Luftemissionsart, Produktionsbereiche",1995 - 2019
85111-0002,"Luftemissionen: Deutschland, Jahre, Luftemissionsarten,
Wirtschaftszweige",2000 - 2021
85111-0003,"Luftemissionen: Deutschland, Jahre, Entstehungsart der
Emissionen, Luftemissionsarten, Wirtschaftszweige",2000 - 2021
85111-0004,"Treibhausgasemissionen: Deutschland, Jahre,
Treibhausgasarten, Wirtschaftszweige",2000 - 2021
85111-0005,"Treibhausgasemissionen: Deutschland, Jahre, Entstehungsart
der Emissionen, Treibhausgasarten, Wirtschaftszweige",2000 - 2021
85131-0001,"Energieverbrauch: Deutschland, Jahre, Produktionsbereiche",1995 - 2020
85131-0002,"Verwendung von Energie: Deutschland, Jahre,
Produktionsbereiche, Energieträger",1995 - 2020
85131-0003,"Verwendung und Aufkommen von Energie (VGR-Konzept):
Deutschland, Jahre, Energieträger",1995 - 2020
85131-0004,"Verwertete inländische Rohstoffentnahme, Ein- und Ausfuhr von Gütern (Inländerkonzept): Deutschland, Jahre, Materialgrad und Rohstoffarten",1995 - 2021
85141-0001,"Wasser: Deutschland, Jahre, Wasserentnahme und -bezug,
Produktionsbereiche",1991 - 2016
85141-0002,"Abwasser: Deutschland, Jahre, Abwassereinleitungsarten,
Produktionsbereiche",1991 - 2016
85211-0001,"Siedlungsfläche: Deutschland, Jahre, Produktionsbereiche und
private Haushalte, Nutzungsarten",1992 - 2008
85221-0001,"Fläche: Deutschland, Jahre, Ökosysteme",2015 - 2018
85221-0002,"Fläche: Bundesländer, Jahre, Ökosysteme",2015 - 2018
85411-0001,"Ausgaben und Investitionen für den Umweltschutz:
Deutschland, Jahre",1996 - 2010
85411-0002,"Ausgaben und Investitionen für den Umweltschutz:
Deutschland, Jahre, Wirtschaftsbereiche",1996 - 2010
85411-0003,"Ausgaben für den Umweltschutz: Deutschland, Jahre,
Umweltbereiche",1996 - 2010
85421-0001,"Einnahmen umweltbezogener Steuern: Deutschland, Jahre,
Steuerart",1995 - 2021
85421-0002,"Einnahmen umweltbezogener Steuern: Deutschland, Jahre,
Steuerart, Wirtschaftsbereiche",2008 - 2021
91111-0001,"Indikatoren zur nachhaltigen Entwicklung: Deutschland, Jahre",1990 - 2022
91111-0002,"Indikatoren zur nachhaltigen Entwicklung: Deutschland, Jahre (bis 11.1.2017)",1990 - 2015
91211-0001,"Wissenschafts- und Technologieindikatoren: Bundesländer, Jahre (bis 2009)",2003 - 2009
91311-0001,"Kulturindikatoren: Bundesländer, Jahre",2000 - 2020
99911-0001,"Internationale Indikatoren - Gebiet und Bevölkerung:
Staaten, Jahre",1990 - 2021
99911-0002,"Internationale Indikatoren - Arbeitsmarkt: Staaten, Jahre",1990 - 2021
99911-0003,"Internationale Indikatoren - Bildung: Staaten, Jahre",1990 - 2019
99911-0004,"Internationale Indikatoren - Wissenschaft, Forschung, IT:
Staaten, Jahre",1990 - 2020
