Code,Content,State,Time,LatestUpdate,Information
73321BJ021,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (5-Steller): Steuerstatistiken, Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:24h,false
73321LJ001,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Bundesländer, WZ2003 (Abschnitte), Jahr",vollständig mit Werten,2006-2008,04.12.2015 15:06:22h,false
73321LJ002,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Bundesländer, WZ2003 (Unterabschnitte): Steuerstatistiken, Jahr",vollständig mit Werten,2006-2008,04.12.2015 15:06:18h,false
73321LJ003,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Bundesländer, WZ2003 (2-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2006-2008,04.12.2015 15:06:12h,false
73321LJ004,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Bundesländer, Jahr",vollständig mit Werten,2006-2019,15.09.2023 12:36:23h,false
73321LJ005,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Bundesländer, WZ2008 (Abschnitte), Jahr",vollständig mit Werten,2009-2019,15.09.2023 12:36:28h,false
73321LJ006,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Bundesländer, WZ2008 (2-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,15.09.2023 12:36:43h,false
73321LJ007,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Bundesländer, WZ2008 (3-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:42h,false
73321LJ008,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Bundesländer, WZ2008 (4-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:43h,false
73321LJ009,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Bundesländer, WZ2008 (5-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:43h,false
73411BJ001,"Tabaksteuerstatistik, Zigaretten: Versteuerte Menge, Zigaretten: Kleinverkaufswerte, Zigaretten: Steuerwerte, Zigaretten: Steuereinnahmen, Substitute: Versteuerte Menge, Substitute: Steuerwerte, Substitute: Steuereinnahmen, Zigarren/Zigarillos: Versteuerte Menge, Zigarren/Zigarillos: Kleinverkaufswerte, Zigarren/Zigarillos: Steuerwerte, Zigarren/Zigarillos: Steuereinnahmen, Feinschnitt: Versteuerte Menge, Feinschnitt: Kleinverkaufswerte, Feinschnitt: Steuerwerte, Feinschnitt: Steuereinnahmen, Deutschland insgesamt, Steuerzeichen, Jahr",vollständig mit Werten,1991-2022,10.05.2023 17:18:12h,false
73411BJ002,"Tabaksteuerstatistik, Pfeifentabak: Versteuerte Menge, Pfeifentabak: Kleinverkaufswerte, Pfeifentabak: Steuerwerte, Pfeifentabak: Steuereinnahmen, Erhitzter Tabak: Versteuerte Menge, Erhitzter Tabak: Kleinverkaufswerte, Erhitzter Tabak: Steuerwerte, Erhitzter Tabak: Steuereinnahmen, Wasserpfeifentabak: Versteuerte Menge, Wasserpfeifentabak: Kleinverkaufswerte, Wasserpfeifentabak: Steuerwerte, Wasserpfeifentabak: Steuereinnahmen, Deutschland insgesamt, Steuerzeichen, Jahr",vollständig mit Werten,1991-2022,10.05.2023 17:20:08h,false
73411BJ003,"Tabaksteuerstatistik, Zigaretten: Durchschnittspreise, Zigaretten: Durchschnittliche Steuer, Zigarren/Zigarillos: Durchschnittspreise, Zigarren/Zigarillos: Durchschnittliche Steuer, Feinschnitt: Durchschnittspreise, Feinschnitt: Durchschnittliche Steuer, Pfeifentabak: Durchschnittspreise, Pfeifentabak: Durchschnittliche Steuer, Wasserpfeifentabak: Durchschnittspreise, Wasserpfeifentabak: Durchschnittliche Steuer, Deutschland insgesamt, Steuerzeichen, Jahr",vollständig mit Werten,1991-2022,10.05.2023 17:21:37h,false
73411BV001,"Tabaksteuerstatistik, Zigaretten: Versteuerte Menge, Zigaretten: Kleinverkaufswerte, Zigaretten: Steuerwerte, Zigaretten: Steuereinnahmen, Substitute: Versteuerte Menge, Substitute: Steuerwerte, Substitute: Steuereinnahmen, Zigarren/Zigarillos: Versteuerte Menge, Zigarren/Zigarillos: Kleinverkaufswerte, Zigarren/Zigarillos: Steuerwerte, Zigarren/Zigarillos: Steuereinnahmen, Feinschnitt: Versteuerte Menge, Feinschnitt: Kleinverkaufswerte, Feinschnitt: Steuerwerte, Feinschnitt: Steuereinnahmen, Deutschland insgesamt, Steuerzeichen, Quartale, Jahr",vollständig mit Werten,1. Quartal 1991-3. Quartal 2023,17.10.2023 14:33:23h,false
73411BV002,"Tabaksteuerstatistik, Pfeifentabak: Versteuerte Menge, Pfeifentabak: Kleinverkaufswerte, Pfeifentabak: Steuerwerte, Pfeifentabak: Steuereinnahmen, Erhitzter Tabak: Versteuerte Menge, Erhitzter Tabak: Kleinverkaufswerte, Erhitzter Tabak: Steuerwerte, Erhitzter Tabak: Steuereinnahmen, Wasserpfeifentabak: Versteuerte Menge, Wasserpfeifentabak: Kleinverkaufswerte, Wasserpfeifentabak: Steuerwerte, Wasserpfeifentabak: Steuereinnahmen, Deutschland insgesamt, Steuerzeichen, Quartale, Jahr",vollständig mit Werten,1. Quartal 1991-3. Quartal 2023,17.10.2023 14:33:27h,false
73411BV003,"Tabaksteuerstatistik, Zigaretten: Durchschnittspreise, Zigaretten: Durchschnittliche Steuer, Zigarren/Zigarillos: Durchschnittspreise, Zigarren/Zigarillos: Durchschnittliche Steuer, Feinschnitt: Durchschnittspreise, Feinschnitt: Durchschnittliche Steuer, Pfeifentabak: Durchschnittspreise, Pfeifentabak: Durchschnittliche Steuer, Wasserpfeifentabak: Durchschnittspreise, Wasserpfeifentabak: Durchschnittliche Steuer, Deutschland insgesamt, Steuerzeichen, Quartale, Jahr",vollständig mit Werten,1. Quartal 1991-3. Quartal 2023,17.10.2023 14:32:23h,false
73421BJ001,"Biersteuerstatistik, Absatz von Bier, Absatz von Biermischungen, Versteuerter Bierabsatz, Steuerfreier Bierabsatz, Steuerfreier Bierabsatz in EU-Länder, Steuerfreier Bierabsatz in Drittländer, Steuerfreier Bierabsatz als Haustrunk, Betriebene Braustätten, Verbrauch von Bier, Deutschland insgesamt, Jahr",vollständig mit Werten,1993-2022,16.02.2023 10:29:02h,false
73421BM001,"Biersteuerstatistik, Absatz von Bier, Absatz von Biermischungen, Versteuerter Bierabsatz, Steuerfreier Bierabsatz, Steuerfreier Bierabsatz in EU-Länder, Steuerfreier Bierabsatz in Drittländer, Steuerfreier Bierabsatz als Haustrunk, Deutschland insgesamt, Monate, Jahr",vollständig mit Werten,Januar 1993-September 2023,25.10.2023 12:56:23h,false
73423BJ001,"Schaumweinsteuerstatistik, Absatz von Schaumwein, Versteuerter Schaumweinabsatz, Steuerfreier Schaumweinabsatz, Verbrauch von Schaumwein, Hersteller von Schaumwein (>= 6% vol), Hersteller von Schaumwein (< 6% vol), Deutschland insgesamt, Jahr",vollständig mit Werten,1991-2022,13.03.2023 14:16:32h,false
73431BJ001,"Energiesteuerstatistik, Benzin: Versteuerte Menge, Benzin: Steuerbetrag, Gasöl (Diesel): Versteuerte Menge, Gasöl (Diesel): Steuerbetrag, Leichtes Heizöl: Versteuerte Menge, Leichtes Heizöl: Steuerbetrag, Schweres Heizöl: Versteuerte Menge, Schweres Heizöl: Steuerbetrag, Flüssiggas: Versteuerte Menge, Flüssiggas: Steuerbetrag, Erdgas: Versteuerte Menge, Erdgas: Steuerbetrag, Deutschland insgesamt, Jahr",vollständig mit Werten,2007-2022,07.09.2023 08:17:13h,false
73432BJ001,"Stromsteuerstatistik, Versteuerter Strom nach §3 StromStG, Verst.Strom für den Fahrbetrieb §9 Abs.2 StromStG, Verst.Strom für Wasserfahrzeuge §9 Abs.3 StromStG, Stromsteuer Steuerbetrag, Deutschland insgesamt, Jahr",vollständig mit Werten,2012-2021,24.07.2023 08:09:37h,false
73441BJ001,"Alkoholsteuerstatistik, Brennereien, Verbrauch von Alkohol, Deutschland insgesamt, Jahr",vollständig mit Werten,1991-2022,13.03.2023 14:15:32h,false
73511B3001,"Gewerbesteuerstatistik, Steuerpflichtige Gewerbebetriebe, Positiver Steuermessbetrag, Abgerundeter Gewerbeertrag, Rechtsformgruppen, Gewerbeertragsgrößenklassen (bis 2007), Deutschland insgesamt, Jahr",vollständig mit Werten,1998-2007,10.06.2016 13:35:38h,false
73511BJ001,"Gewerbesteuerstatistik, Steuerpflichtige Gewerbebetriebe, Positiver Steuermessbetrag, Abgerundeter Gewerbeertrag, Deutschland insgesamt, Gewerbeertragsgrößenklassen, Rechtsformgruppen, Jahr",vollständig mit Werten,2010-2018,23.11.2022 09:51:36h,false
73511BJ002,"Gewerbesteuerstatistik, Steuerpflichtige Gewerbebetriebe, Steuerpflichtige Gewerbebetriebe mit Gewinn, Gewinn, Steuerpflichtige Gewerbebetriebe mit Verlust, Verlust, Abgerundeter Gewerbeertrag, Steuerpflichtige Gewerbebetriebe mit Freibetrag, Freibetrag, Steuerpfl.Gewerbebetriebe mit pos.Steuermessbetrag, Positiver Steuermessbetrag, Deutschland insgesamt, Jahr",vollständig mit Werten,1998-2018,23.11.2022 09:51:37h,false
73511BJ003,"Gewerbesteuerstatistik, Steuerpflichtige Gewerbebetriebe, Steuerpflichtige Gewerbebetriebe mit Gewinn, Gewinn, Steuerpflichtige Gewerbebetriebe mit Verlust, Verlust, Abgerundeter Gewerbeertrag, Steuerpflichtige Gewerbebetriebe mit Freibetrag, Freibetrag, Steuerpfl.Gewerbebetriebe mit pos.Steuermessbetrag, Positiver Steuermessbetrag, Deutschland insgesamt, WZ2008 (Abschnitte), Jahr",vollständig mit Werten,2010-2018,23.11.2022 09:51:39h,false
73511BJ004,"Gewerbesteuerstatistik, Betriebe/Betriebsstätten, Betr.m.pos.Steuermessbetr./Betriebsst.m.pos.Zerl., Positiver Steuermessbetrag/Zerlegungsanteil, Deutschland insgesamt, Jahr",vollständig mit Werten,2010-2018,23.11.2022 09:51:40h,false
73511L3001,"Gewerbesteuerstatistik, Steuerpflichtige Gewerbebetriebe, Positiver Steuermessbetrag, Abgerundeter Gewerbeertrag, Rechtsformgruppen, Gewerbeertragsgrößenklassen (bis 2007), Bundesländer, Jahr",vollständig mit Werten,2004-2007,20.07.2016 11:08:48h,false
73511LJ001,"Gewerbesteuerstatistik, Steuerpflichtige Gewerbebetriebe, Positiver Steuermessbetrag, Abgerundeter Gewerbeertrag, Bundesländer, Gewerbeertragsgrößenklassen, Rechtsformgruppen, Jahr",vollständig mit Werten,2010-2018,22.03.2023 10:21:03h,false
73511LJ002,"Gewerbesteuerstatistik, Betriebe/Betriebsstätten, Betr.m.pos.Steuermessbetr./Betriebsst.m.pos.Zerl., Positiver Steuermessbetrag/Zerlegungsanteil, Bundesländer, Jahr",vollständig mit Werten,2010-2018,23.11.2022 09:50:36h,false
73611BJ001,"Erbschaft- und Schenkungsteuerstatistik, Unbeschränkt steuerpflichtiger Erwerb (Fälle), Unbeschränkt steuerpflichtiger Erwerb, Festgesetzte Steuer, Deutschland insgesamt, Jahr",vollständig mit Werten,2002-2022,18.07.2023 08:01:23h,false
73611BJ002,"Erbschaft- und Schenkungsteuerstatistik, Unbeschränkt steuerpflichtiger Erwerb (Fälle), Unbeschränkt steuerpflichtiger Erwerb, Festgesetzte Steuer, Deutschland insgesamt, Art des Erwerbs, Jahr",vollständig mit Werten,2002-2022,18.07.2023 08:01:34h,false
73611BJ003,"Erbschaft- und Schenkungsteuerstatistik, Unbeschränkt steuerpflichtiger Erwerb (Fälle), Unbeschränkt steuerpflichtiger Erwerb, Festgesetzte Steuer, Deutschland insgesamt, Steuerklassen, Jahr",vollständig mit Werten,2002-2022,18.07.2023 08:01:38h,false
73611BJ004,"Erbschaft- und Schenkungsteuerstatistik, Unbeschränkt steuerpflichtiger Erwerb (Fälle), Unbeschränkt steuerpflichtiger Erwerb, Festgesetzte Steuer, Deutschland insgesamt, Größenklassen des steuerpflichtigen Erwerbs, Jahr",vollständig mit Werten,2002-2022,18.07.2023 08:01:48h,false
73611BJ005,"Erbschaft- und Schenkungsteuerstatistik, Unbeschränkt steuerpflichtiger Erwerb (Fälle), Unbeschränkt steuerpflichtiger Erwerb, Festgesetzte Steuer, Deutschland insgesamt, Art des Erwerbs, Steuerklassen, Jahr",vollständig mit Werten,2002-2022,18.07.2023 08:01:45h,false
73611BJ006,"Erbschaft- und Schenkungsteuerstatistik, Unbeschränkt steuerpflichtiger Erwerb (Fälle), Unbeschränkt steuerpflichtiger Erwerb, Festgesetzte Steuer, Deutschland insgesamt, Art des Erwerbs, Größenklassen des steuerpflichtigen Erwerbs, Jahr",vollständig mit Werten,2002-2022,18.07.2023 08:01:30h,false
73611BJ007,"Erbschaft- und Schenkungsteuerstatistik, Unbeschränkt steuerpflichtiger Erwerb (Fälle), Unbeschränkt steuerpflichtiger Erwerb, Festgesetzte Steuer, Deutschland insgesamt, Steuerklassen, Größenklassen des steuerpflichtigen Erwerbs, Jahr",vollständig mit Werten,2002-2022,18.07.2023 08:01:15h,false
73611BJ008,"Erbschaft- und Schenkungsteuerstatistik, Unbeschränkt steuerpflichtiger Erwerb (Fälle), Unbeschränkt steuerpflichtiger Erwerb, Festgesetzte Steuer, Deutschland insgesamt, Art des Erwerbs, Steuerklassen, Größenklassen des steuerpflichtigen Erwerbs, Jahr",vollständig mit Werten,2002-2022,18.07.2023 08:01:08h,false
73611BJ009,"Erbschaft- und Schenkungsteuerstatistik, Unbeschränkt steuerpflichtiger Erwerb (Fälle), Unbeschränkt steuerpflichtiger Erwerb, Festgesetzte Steuer, Deutschland insgesamt, Größenklassen der Erwerbe vor Abzug, Jahr",vollständig mit Werten,2002-2022,18.07.2023 08:01:41h,false
73611BJ010,"Erbschaft- und Schenkungsteuerstatistik, Unbeschränkt steuerpflichtiger Erwerb (Fälle), Unbeschränkt steuerpflichtiger Erwerb, Festgesetzte Steuer, Deutschland insgesamt, Art des Erwerbs, Größenklassen der Erwerbe vor Abzug, Jahr",vollständig mit Werten,2002-2022,18.07.2023 08:01:27h,false
73991BJ001,"Geschäftsstatistik zur Luftverkehrsteuer, Luftverkehrsunternehmen, Steuerliche Beauftragte, Beförderte Fluggäste (steuerpflichtig), Beförderte Fluggäste (steuerbefreit), Luftverkehrsteuer, Deutschland insgesamt, Jahr",vollständig mit Werten,2011-2022,24.03.2023 15:29:44h,false
73991BJ002,"Geschäftsstatistik zur Luftverkehrsteuer, Beförderte Fluggäste (steuerpflichtig), Beförderte Fluggäste (steuerbefreit), Luftverkehrsteuer, Deutschland insgesamt, Distanzklassen, Jahr",vollständig mit Werten,2011-2022,24.03.2023 15:29:50h,false
74111BJ001,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im öffentlichen Dienst, Deutschland insgesamt, Stichtag",vollständig mit Werten,30.06.2000-30.06.2022,30.08.2023 08:04:32h,false
74111BJ002,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im öffentlichen Dienst, Deutschland insgesamt, Beschäftigungsumfang, Stichtag",vollständig mit Werten,30.06.2000-30.06.2022,30.08.2023 08:05:32h,false
74111BJ003,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im öffentlichen Dienst, Deutschland insgesamt, Dienstverhältnis (öffentlicher Dienst), Stichtag",vollständig mit Werten,30.06.2000-30.06.2022,30.08.2023 08:05:35h,false
74111BJ004,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im öffentlichen Dienst, Deutschland insgesamt, Beschäftigungsbereich, Stichtag",vollständig mit Werten,30.06.2000-30.06.2022,30.08.2023 08:05:47h,false
74111BJ005,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im öffentlichen Dienst, Deutschland insgesamt, Beschäftigungsumfang, Dienstverhältnis (öffentlicher Dienst), Stichtag",vollständig mit Werten,30.06.2000-30.06.2022,30.08.2023 08:05:38h,false
74111BJ006,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im öffentlichen Dienst, Deutschland insgesamt, Beschäftigungsumfang, Beschäftigungsbereich, Stichtag",vollständig mit Werten,30.06.2000-30.06.2022,30.08.2023 08:05:41h,false
74111BJ007,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im öffentlichen Dienst, Deutschland insgesamt, Dienstverhältnis (öffentlicher Dienst), Beschäftigungsbereich, Stichtag",vollständig mit Werten,30.06.2000-30.06.2022,30.08.2023 08:05:44h,false
74111BJ008,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im öffentlichen Dienst, Deutschland insgesamt, Beschäftigungsumfang, Dienstverhältnis (öffentlicher Dienst), Beschäftigungsbereich, Stichtag",vollständig mit Werten,30.06.2000-30.06.2022,30.08.2023 08:04:35h,false
74111BJ050,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im Aufgabenbereich Polizei, Besch. im Aufg.ber. Polizei (Vollzeitäquivalente), Deutschland insgesamt, Stichtag",vollständig mit Werten,30.06.2012-30.06.2021,14.10.2022 09:25:09h,false
74111BJ051,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im Aufgabenbereich Polizei, Besch. im Aufg.ber. Polizei (Vollzeitäquivalente), Deutschland insgesamt, Dienstverhältnis, Stichtag",vollständig mit Werten,30.06.2012-30.06.2021,14.10.2022 09:25:12h,false
74111BJ052,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im Aufgabenbereich Polizei, Besch. im Aufg.ber. Polizei (Vollzeitäquivalente), Deutschland insgesamt, Beschäftigungsbereich, Stichtag",vollständig mit Werten,30.06.2012-30.06.2021,14.10.2022 09:25:13h,false
74111BJ053,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im Aufgabenbereich Polizei, Besch. im Aufg.ber. Polizei (Vollzeitäquivalente), Deutschland insgesamt, Geschlecht, Stichtag",vollständig mit Werten,30.06.2012-30.06.2021,14.10.2022 09:24:08h,false
74111BJ054,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im Aufgabenbereich Polizei, Besch. im Aufg.ber. Polizei (Vollzeitäquivalente), Deutschland insgesamt, Dienstverhältnis, Beschäftigungsbereich, Stichtag",vollständig mit Werten,30.06.2012-30.06.2021,14.10.2022 09:24:06h,false
74111BJ055,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im Aufgabenbereich Polizei, Besch. im Aufg.ber. Polizei (Vollzeitäquivalente), Deutschland insgesamt, Dienstverhältnis, Geschlecht, Stichtag",vollständig mit Werten,30.06.2012-30.06.2021,14.10.2022 09:25:08h,false
74111BJ056,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im Aufgabenbereich Polizei, Besch. im Aufg.ber. Polizei (Vollzeitäquivalente), Deutschland insgesamt, Beschäftigungsbereich, Geschlecht, Stichtag",vollständig mit Werten,30.06.2012-30.06.2021,14.10.2022 09:25:06h,false
74111BJ057,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im Aufgabenbereich Polizei, Besch. im Aufg.ber. Polizei (Vollzeitäquivalente), Deutschland insgesamt, Dienstverhältnis, Beschäftigungsbereich, Geschlecht, Stichtag",vollständig mit Werten,30.06.2012-30.06.2021,14.10.2022 09:25:11h,false
74111LJ050,"Personalstandstatistik des öffentlichen Dienstes, Beschäftigte im Aufgabenbereich Polizei, Besch. im Aufg.ber. Polizei (Vollzeitäquivalente), Bundesländer, Stichtag",vollständig mit Werten,30.06.2012-30.06.2021,14.10.2022 09:24:09h,false
